,period,time,x,y,z,possession_start,possession_end,possession_number,scored
31486,4,479.88,94.3141,25.78499,3.79708,480.0,456.0,"(86.0,)",1.0
31487,4,479.84,94.20603,26.09033,3.27328,480.0,456.0,"(86.0,)",1.0
31488,4,479.8,94.2083,25.88346,3.54921,480.0,456.0,"(86.0,)",1.0
31489,4,479.76,94.21057,25.6766,3.82513,480.0,456.0,"(86.0,)",1.0
31490,4,479.72,94.16829,25.72516,3.79443,480.0,456.0,"(86.0,)",1.0
31491,4,479.68,93.98131,25.62768,3.85992,480.0,456.0,"(86.0,)",1.0
31492,4,479.64,94.02436,25.78701,3.57195,480.0,456.0,"(86.0,)",1.0
31493,4,479.6,93.99723,25.66954,3.67897,480.0,456.0,"(86.0,)",1.0
31494,4,479.56,94.04146,25.575,3.78638,480.0,456.0,"(86.0,)",1.0
31495,4,479.52,93.96108,25.52912,3.87089,480.0,456.0,"(86.0,)",1.0
31496,4,479.48,94.14444,25.31578,3.75524,480.0,456.0,"(86.0,)",1.0
31497,4,479.44,94.06128,25.3605,3.40628,480.0,456.0,"(86.0,)",1.0
31498,4,479.4,94.11527,25.13102,3.7335,480.0,456.0,"(86.0,)",1.0
31499,4,479.36,94.12645,25.034,3.74422,480.0,456.0,"(86.0,)",1.0
31500,4,479.32,94.11992,24.94166,3.7624,480.0,456.0,"(86.0,)",1.0
31501,4,479.28,94.09342,24.86666,3.7973,480.0,456.0,"(86.0,)",1.0
31502,4,479.24,93.92688,24.7341,4.28331,480.0,456.0,"(86.0,)",1.0
31503,4,479.2,93.66726,24.81348,4.25447,480.0,456.0,"(86.0,)",1.0
31504,4,479.16,93.57706,24.89058,4.62505,480.0,456.0,"(86.0,)",1.0
31505,4,479.12,93.38909,24.94231,4.91718,480.0,456.0,"(86.0,)",1.0
31506,4,479.08,92.98688,25.27762,4.76948,480.0,456.0,"(86.0,)",1.0
31507,4,479.04,92.62534,25.25406,5.38582,480.0,456.0,"(86.0,)",1.0
31508,4,479.0,92.17728,25.60012,5.6631,480.0,456.0,"(86.0,)",1.0
31509,4,478.96,91.66695,25.5026,6.20327,480.0,456.0,"(86.0,)",1.0
31510,4,478.92,91.10639,25.74579,6.37503,480.0,456.0,"(86.0,)",1.0
31511,4,478.88,90.56497,26.09082,6.45,480.0,456.0,"(86.0,)",1.0
31512,4,478.84,90.11582,26.25427,6.46351,480.0,456.0,"(86.0,)",1.0
31513,4,478.8,89.47909,26.49939,6.55822,480.0,456.0,"(86.0,)",1.0
31514,4,478.76,88.8581,26.76451,6.64209,480.0,456.0,"(86.0,)",1.0
31515,4,478.72,88.45069,26.98472,6.60146,480.0,456.0,"(86.0,)",1.0
31516,4,478.68,87.92669,27.20206,6.27298,480.0,456.0,"(86.0,)",1.0
31517,4,478.64,87.44629,27.55285,5.9856,480.0,456.0,"(86.0,)",1.0
31518,4,478.6,86.97706,27.55367,6.06255,480.0,456.0,"(86.0,)",1.0
31519,4,478.56,86.43762,27.74508,5.77034,480.0,456.0,"(86.0,)",1.0
31520,4,478.52,85.88274,28.09909,5.2103,480.0,456.0,"(86.0,)",1.0
31521,4,478.48,85.45391,28.28957,4.85736,480.0,456.0,"(86.0,)",1.0
31522,4,478.44,85.20223,28.23516,4.79868,480.0,456.0,"(86.0,)",1.0
31523,4,478.4,84.72514,28.11934,4.58399,480.0,456.0,"(86.0,)",1.0
31524,4,478.36,84.31111,28.20302,3.97725,480.0,456.0,"(86.0,)",1.0
31525,4,478.32,83.96516,28.09707,3.83642,480.0,456.0,"(86.0,)",1.0
31526,4,478.28,83.46275,27.97713,3.68251,480.0,456.0,"(86.0,)",1.0
31527,4,478.24,82.89062,28.05429,3.46735,480.0,456.0,"(86.0,)",1.0
31528,4,478.2,82.25311,27.80459,3.35732,480.0,456.0,"(86.0,)",1.0
31529,4,478.16,81.82003,27.60483,3.57461,480.0,456.0,"(86.0,)",1.0
31530,4,478.12,81.32688,28.00858,3.36387,480.0,456.0,"(86.0,)",1.0
31531,4,478.08,81.14571,27.77353,3.66343,480.0,456.0,"(86.0,)",1.0
31532,4,478.04,80.94901,27.87538,3.77287,480.0,456.0,"(86.0,)",1.0
31533,4,478.0,80.54809,27.79766,3.92026,480.0,456.0,"(86.0,)",1.0
31534,4,477.96,80.47153,27.95583,3.68889,480.0,456.0,"(86.0,)",1.0
31535,4,477.92,80.34919,27.66944,3.89895,480.0,456.0,"(86.0,)",1.0
31536,4,477.88,80.0628,27.78998,3.97705,480.0,456.0,"(86.0,)",1.0
31537,4,477.84,79.90747,27.75255,4.05317,480.0,456.0,"(86.0,)",1.0
31538,4,477.8,79.8308,27.69792,3.99681,480.0,456.0,"(86.0,)",1.0
31539,4,477.76,79.52006,27.84375,3.85944,480.0,456.0,"(86.0,)",1.0
31540,4,477.72,79.35966,27.55157,3.9575,480.0,456.0,"(86.0,)",1.0
31541,4,477.68,79.04974,27.61456,3.96539,480.0,456.0,"(86.0,)",1.0
31542,4,477.64,78.87855,27.45118,4.25461,480.0,456.0,"(86.0,)",1.0
31543,4,477.6,78.64559,27.34088,4.18853,480.0,456.0,"(86.0,)",1.0
31544,4,477.56,78.26988,27.46975,4.3891,480.0,456.0,"(86.0,)",1.0
31545,4,477.52,78.09764,27.31339,4.44102,480.0,456.0,"(86.0,)",1.0
31546,4,477.48,77.77744,27.3478,4.33372,480.0,456.0,"(86.0,)",1.0
31547,4,477.44,77.54224,27.37892,4.16903,480.0,456.0,"(86.0,)",1.0
31548,4,477.4,77.19833,27.23224,4.06126,480.0,456.0,"(86.0,)",1.0
31549,4,477.36,76.89335,27.29836,3.73852,480.0,456.0,"(86.0,)",1.0
31550,4,477.32,76.66787,27.16195,3.57638,480.0,456.0,"(86.0,)",1.0
31551,4,477.28,76.29329,27.04396,3.13964,480.0,456.0,"(86.0,)",1.0
31552,4,477.24,75.98249,27.02499,2.64691,480.0,456.0,"(86.0,)",1.0
31553,4,477.2,75.69211,26.88697,2.08295,480.0,456.0,"(86.0,)",1.0
31554,4,477.16,75.66883,26.84833,1.39276,480.0,456.0,"(86.0,)",1.0
31555,4,477.12,75.16146,26.93541,0.72477,480.0,456.0,"(86.0,)",1.0
31556,4,477.08,75.11848,26.81217,0.67544,480.0,456.0,"(86.0,)",1.0
31557,4,477.04,75.00358,26.8245,1.00853,480.0,456.0,"(86.0,)",1.0
31558,4,477.0,74.63025,26.97552,1.44749,480.0,456.0,"(86.0,)",1.0
31559,4,476.96,74.66652,26.73369,2.00428,480.0,456.0,"(86.0,)",1.0
31560,4,476.92,74.59162,26.68363,2.48526,480.0,456.0,"(86.0,)",1.0
31561,4,476.88,74.40377,26.73794,2.82053,480.0,456.0,"(86.0,)",1.0
31562,4,476.84,74.32038,26.83903,2.95185,480.0,456.0,"(86.0,)",1.0
31563,4,476.8,74.10384,26.74536,3.1934,480.0,456.0,"(86.0,)",1.0
31564,4,476.76,73.90335,26.58779,3.57627,480.0,456.0,"(86.0,)",1.0
31565,4,476.72,73.62381,26.58629,3.71124,480.0,456.0,"(86.0,)",1.0
31566,4,476.68,73.42729,26.46695,3.9489,480.0,456.0,"(86.0,)",1.0
31567,4,476.64,73.10126,26.53114,3.97653,480.0,456.0,"(86.0,)",1.0
31568,4,476.6,72.68873,26.59781,4.00159,480.0,456.0,"(86.0,)",1.0
31569,4,476.56,72.41147,26.63203,3.99555,480.0,456.0,"(86.0,)",1.0
31570,4,476.52,72.06717,26.72063,4.02733,480.0,456.0,"(86.0,)",1.0
31571,4,476.48,71.72265,26.80885,4.05966,480.0,456.0,"(86.0,)",1.0
31572,4,476.44,71.37626,26.78246,4.1907,480.0,456.0,"(86.0,)",1.0
31573,4,476.4,71.0317,26.86987,4.22394,480.0,456.0,"(86.0,)",1.0
31574,4,476.36,70.61927,27.04883,4.15325,480.0,456.0,"(86.0,)",1.0
31575,4,476.32,70.27295,27.17117,4.04791,480.0,456.0,"(86.0,)",1.0
31576,4,476.28,69.85713,27.27051,3.93664,480.0,456.0,"(86.0,)",1.0
31577,4,476.24,69.52575,27.40314,3.68763,480.0,456.0,"(86.0,)",1.0
31578,4,476.2,69.11956,27.50902,3.52513,480.0,456.0,"(86.0,)",1.0
31579,4,476.16,68.87539,27.67866,3.04378,480.0,456.0,"(86.0,)",1.0
31580,4,476.12,68.56826,27.98594,2.25825,480.0,456.0,"(86.0,)",1.0
31581,4,476.08,68.40428,27.95298,1.92737,480.0,456.0,"(86.0,)",1.0
31582,4,476.04,67.93573,28.31926,1.16837,480.0,456.0,"(86.0,)",1.0
31583,4,476.0,67.70799,28.54609,0.32774,480.0,456.0,"(86.0,)",1.0
31584,4,475.96,67.53559,28.67589,0.55334,480.0,456.0,"(86.0,)",1.0
31585,4,475.92,67.42206,28.86518,1.11808,480.0,456.0,"(86.0,)",1.0
31586,4,475.88,67.31087,28.85051,1.74376,480.0,456.0,"(86.0,)",1.0
31587,4,475.84,67.22374,29.02223,2.1424,480.0,456.0,"(86.0,)",1.0
31588,4,475.8,67.85463,28.66763,1.94597,480.0,456.0,"(86.0,)",1.0
31589,4,475.76,67.61765,28.91174,2.42921,480.0,456.0,"(86.0,)",1.0
31590,4,475.72,67.54205,28.94549,2.68944,480.0,456.0,"(86.0,)",1.0
31591,4,475.68,67.50288,29.10824,2.8871,480.0,456.0,"(86.0,)",1.0
31592,4,475.64,67.28361,29.24912,3.05568,480.0,456.0,"(86.0,)",1.0
31593,4,475.6,66.82201,29.60198,3.45957,480.0,456.0,"(86.0,)",1.0
31594,4,475.56,66.32088,29.9526,3.90685,480.0,456.0,"(86.0,)",1.0
31595,4,475.52,66.0108,30.08919,4.1704,480.0,456.0,"(86.0,)",1.0
31596,4,475.48,65.93346,30.25358,4.30922,480.0,456.0,"(86.0,)",1.0
31597,4,475.44,65.54848,30.16361,4.37004,480.0,456.0,"(86.0,)",1.0
31598,4,475.4,65.26955,30.19653,4.41294,480.0,456.0,"(86.0,)",1.0
31599,4,475.36,65.05649,30.29029,4.47813,480.0,456.0,"(86.0,)",1.0
31600,4,475.32,64.83108,30.36694,4.46541,480.0,456.0,"(86.0,)",1.0
31601,4,475.28,64.47466,30.37155,4.37676,480.0,456.0,"(86.0,)",1.0
31602,4,475.24,64.17785,30.37116,4.33507,480.0,456.0,"(86.0,)",1.0
31603,4,475.2,63.87239,30.36578,4.1426,480.0,456.0,"(86.0,)",1.0
31604,4,475.16,63.55331,30.36072,3.84225,480.0,456.0,"(86.0,)",1.0
31605,4,475.12,63.20616,30.42979,3.52378,480.0,456.0,"(86.0,)",1.0
31606,4,475.08,62.82581,30.76962,2.88555,480.0,456.0,"(86.0,)",1.0
31607,4,475.04,62.47753,30.63942,2.4058,480.0,456.0,"(86.0,)",1.0
31608,4,475.0,62.20636,30.77486,1.74617,480.0,456.0,"(86.0,)",1.0
31609,4,474.96,61.88145,30.36253,1.65035,480.0,456.0,"(86.0,)",1.0
31610,4,474.92,61.59407,30.12059,1.61505,480.0,456.0,"(86.0,)",1.0
31611,4,474.88,61.34604,30.04161,1.61001,480.0,456.0,"(86.0,)",1.0
31612,4,474.84,61.12105,30.2232,1.96364,480.0,456.0,"(86.0,)",1.0
31613,4,474.8,60.96009,30.40479,2.63118,480.0,456.0,"(86.0,)",1.0
31614,4,474.76,60.87974,31.31397,2.30295,480.0,456.0,"(86.0,)",1.0
31615,4,474.72,60.65036,31.38947,2.65215,480.0,456.0,"(86.0,)",1.0
31616,4,474.68,60.54415,31.48166,3.01137,480.0,456.0,"(86.0,)",1.0
31617,4,474.64,60.3032,31.61985,3.39974,480.0,456.0,"(86.0,)",1.0
31618,4,474.6,60.04167,31.72887,3.70668,480.0,456.0,"(86.0,)",1.0
31619,4,474.56,59.89012,31.75916,3.8472,480.0,456.0,"(86.0,)",1.0
31620,4,474.52,59.67464,31.91323,4.02859,480.0,456.0,"(86.0,)",1.0
31621,4,474.48,59.42458,31.92366,4.05302,480.0,456.0,"(86.0,)",1.0
31622,4,474.44,59.14923,32.11304,4.2806,480.0,456.0,"(86.0,)",1.0
31623,4,474.4,58.96964,32.03461,4.15066,480.0,456.0,"(86.0,)",1.0
31624,4,474.36,58.43223,32.3032,4.3187,480.0,456.0,"(86.0,)",1.0
31625,4,474.32,58.10602,32.37117,4.20731,480.0,456.0,"(86.0,)",1.0
31626,4,474.28,57.79976,32.42215,4.28121,480.0,456.0,"(86.0,)",1.0
31627,4,474.24,57.33538,32.48706,4.08361,480.0,456.0,"(86.0,)",1.0
31628,4,474.2,56.94744,32.63386,3.84451,480.0,456.0,"(86.0,)",1.0
31629,4,474.16,56.38506,32.79241,3.60933,480.0,456.0,"(86.0,)",1.0
31630,4,474.12,56.03528,32.69908,3.26783,480.0,456.0,"(86.0,)",1.0
31631,4,474.08,55.51043,32.92136,2.65511,480.0,456.0,"(86.0,)",1.0
31632,4,474.04,55.04093,32.99928,2.07052,480.0,456.0,"(86.0,)",1.0
31633,4,474.0,54.43892,33.25852,1.19053,480.0,456.0,"(86.0,)",1.0
31634,4,473.96,53.99973,33.11456,0.79512,480.0,456.0,"(86.0,)",1.0
31635,4,473.92,53.55285,33.15782,0.63056,480.0,456.0,"(86.0,)",1.0
31636,4,473.88,53.32516,33.21091,1.04253,480.0,456.0,"(86.0,)",1.0
31637,4,473.84,52.99724,33.2451,1.5743,480.0,456.0,"(86.0,)",1.0
31638,4,473.8,52.7544,33.27544,2.09515,480.0,456.0,"(86.0,)",1.0
31639,4,473.76,52.45318,33.22726,2.51323,480.0,456.0,"(86.0,)",1.0
31640,4,473.72,52.19036,33.35035,2.78986,480.0,456.0,"(86.0,)",1.0
31641,4,473.68,51.86983,33.33129,2.97691,480.0,456.0,"(86.0,)",1.0
31642,4,473.64,51.5687,33.29132,3.34817,480.0,456.0,"(86.0,)",1.0
31643,4,473.6,51.30114,33.2869,3.45971,480.0,456.0,"(86.0,)",1.0
31644,4,473.56,50.98985,33.27133,3.70095,480.0,456.0,"(86.0,)",1.0
31645,4,473.52,50.75682,33.40426,3.72531,480.0,456.0,"(86.0,)",1.0
31646,4,473.48,50.39867,33.4944,3.71355,480.0,456.0,"(86.0,)",1.0
31647,4,473.44,50.15353,33.61453,3.83952,480.0,456.0,"(86.0,)",1.0
31648,4,473.4,49.77349,33.57003,3.8976,480.0,456.0,"(86.0,)",1.0
31649,4,473.36,49.43769,33.79131,3.69327,480.0,456.0,"(86.0,)",1.0
31650,4,473.32,49.13203,33.86563,3.66125,480.0,456.0,"(86.0,)",1.0
31651,4,473.28,48.68997,34.01659,3.59688,480.0,456.0,"(86.0,)",1.0
31652,4,473.24,48.4282,34.13403,3.26245,480.0,456.0,"(86.0,)",1.0
31653,4,473.2,48.13981,34.31135,2.92862,480.0,456.0,"(86.0,)",1.0
31654,4,473.16,47.75339,34.39057,2.38345,480.0,456.0,"(86.0,)",1.0
31655,4,473.12,47.9527,35.01011,2.44412,480.0,456.0,"(86.0,)",1.0
31656,4,473.08,46.96384,34.84328,1.05319,480.0,456.0,"(86.0,)",1.0
31657,4,473.04,46.7617,34.66969,0.61556,480.0,456.0,"(86.0,)",1.0
31658,4,473.0,46.36212,34.81705,0.7969,480.0,456.0,"(86.0,)",1.0
31659,4,472.96,46.22306,34.95636,1.1771,480.0,456.0,"(86.0,)",1.0
31660,4,472.92,46.01518,35.0013,1.63259,480.0,456.0,"(86.0,)",1.0
31661,4,472.88,45.77536,35.0823,2.09252,480.0,456.0,"(86.0,)",1.0
31662,4,472.84,45.48388,35.03879,2.73532,480.0,456.0,"(86.0,)",1.0
31663,4,472.8,45.27173,35.27145,2.68518,480.0,456.0,"(86.0,)",1.0
31664,4,472.76,45.17913,35.53002,2.92444,480.0,456.0,"(86.0,)",1.0
31665,4,472.72,44.76723,35.34174,3.3357,480.0,456.0,"(86.0,)",1.0
31666,4,472.68,44.61882,35.35117,3.69349,480.0,456.0,"(86.0,)",1.0
31667,4,472.64,44.05112,35.66223,3.71204,480.0,456.0,"(86.0,)",1.0
31668,4,472.6,43.69754,35.77748,3.88549,480.0,456.0,"(86.0,)",1.0
31669,4,472.56,43.33609,35.95826,3.85149,480.0,456.0,"(86.0,)",1.0
31670,4,472.52,43.52248,37.46626,3.06774,480.0,456.0,"(86.0,)",1.0
31671,4,472.48,43.18505,37.60151,2.89473,480.0,456.0,"(86.0,)",1.0
31672,4,472.44,42.14828,36.77147,3.96206,480.0,456.0,"(86.0,)",1.0
31673,4,472.4,41.80388,37.09866,4.16244,480.0,456.0,"(86.0,)",1.0
31674,4,472.36,41.45376,37.42063,4.0384,480.0,456.0,"(86.0,)",1.0
31675,4,472.32,41.00835,37.68265,4.04333,480.0,456.0,"(86.0,)",1.0
31676,4,472.28,40.6917,38.00715,3.85583,480.0,456.0,"(86.0,)",1.0
31677,4,472.24,40.37188,38.36881,3.5386,480.0,456.0,"(86.0,)",1.0
31678,4,472.2,40.14389,38.69252,2.94171,480.0,456.0,"(86.0,)",1.0
31679,4,472.16,39.88291,39.07359,2.4019,480.0,456.0,"(86.0,)",1.0
31680,4,472.12,39.61429,39.30079,1.82847,480.0,456.0,"(86.0,)",1.0
31681,4,472.08,39.34595,39.67179,0.99016,480.0,456.0,"(86.0,)",1.0
31682,4,472.04,39.15267,39.94525,0.40704,480.0,456.0,"(86.0,)",1.0
31683,4,472.0,39.02034,40.02709,0.80282,480.0,456.0,"(86.0,)",1.0
31684,4,471.96,38.96116,40.1964,1.37258,480.0,456.0,"(86.0,)",1.0
31685,4,471.92,38.86413,40.36278,1.78332,480.0,456.0,"(86.0,)",1.0
31686,4,471.88,38.83665,40.43929,2.27891,480.0,456.0,"(86.0,)",1.0
31687,4,471.84,38.82227,40.60941,2.78567,480.0,456.0,"(86.0,)",1.0
31688,4,471.8,38.71639,40.75318,3.09434,480.0,456.0,"(86.0,)",1.0
31689,4,471.76,38.5553,40.7988,3.38298,480.0,456.0,"(86.0,)",1.0
31690,4,471.72,38.25095,41.02605,3.60969,480.0,456.0,"(86.0,)",1.0
31691,4,471.68,38.09924,41.41151,3.82747,480.0,456.0,"(86.0,)",1.0
31692,4,471.64,37.75738,41.5177,3.94447,480.0,456.0,"(86.0,)",1.0
31693,4,471.6,37.57963,41.81866,4.29011,480.0,456.0,"(86.0,)",1.0
31694,4,471.56,37.24546,42.09042,4.48701,480.0,456.0,"(86.0,)",1.0
31695,4,471.52,36.965,42.35728,4.54841,480.0,456.0,"(86.0,)",1.0
31696,4,471.48,36.65971,42.549,4.6831,480.0,456.0,"(86.0,)",1.0
31697,4,471.44,36.33191,42.83685,4.67923,480.0,456.0,"(86.0,)",1.0
31698,4,471.4,36.2206,43.16687,4.85886,480.0,456.0,"(86.0,)",1.0
31699,4,471.36,35.85305,43.38766,4.77259,480.0,456.0,"(86.0,)",1.0
31700,4,471.32,35.65818,43.78588,4.5661,480.0,456.0,"(86.0,)",1.0
31701,4,471.28,35.35286,43.87275,4.45355,480.0,456.0,"(86.0,)",1.0
31702,4,471.24,35.33573,43.8219,4.61052,480.0,456.0,"(86.0,)",1.0
31703,4,471.2,35.15977,43.71208,4.45551,480.0,456.0,"(86.0,)",1.0
31704,4,471.16,35.26087,43.73975,4.44136,480.0,456.0,"(86.0,)",1.0
31705,4,471.12,35.21799,43.68858,4.30827,480.0,456.0,"(86.0,)",1.0
31706,4,471.08,35.42023,43.74395,4.28018,480.0,456.0,"(86.0,)",1.0
31707,4,471.04,35.43334,43.7166,4.18834,480.0,456.0,"(86.0,)",1.0
31708,4,471.0,35.6664,43.99245,3.7713,480.0,456.0,"(86.0,)",1.0
31709,4,470.96,35.87624,43.65631,3.99203,480.0,456.0,"(86.0,)",1.0
31710,4,470.92,36.09157,43.6844,3.87288,480.0,456.0,"(86.0,)",1.0
31711,4,470.88,36.29381,43.74006,3.84609,480.0,456.0,"(86.0,)",1.0
31712,4,470.84,36.48188,43.70246,3.80634,480.0,456.0,"(86.0,)",1.0
31713,4,470.8,36.7888,43.63117,3.77731,480.0,456.0,"(86.0,)",1.0
31714,4,470.76,37.0502,43.55603,3.8034,480.0,456.0,"(86.0,)",1.0
31715,4,470.72,37.27354,43.39571,3.81133,480.0,456.0,"(86.0,)",1.0
31716,4,470.68,37.44001,43.16642,3.55222,480.0,456.0,"(86.0,)",1.0
31717,4,470.64,37.59513,42.77791,3.38433,480.0,456.0,"(86.0,)",1.0
31718,4,470.6,37.8379,42.36944,2.88856,480.0,456.0,"(86.0,)",1.0
31719,4,470.56,38.10614,41.93157,2.23702,480.0,456.0,"(86.0,)",1.0
31720,4,470.52,38.39731,41.47646,1.33581,480.0,456.0,"(86.0,)",1.0
31721,4,470.48,38.69217,41.13377,0.40457,480.0,456.0,"(86.0,)",1.0
31722,4,470.44,38.86971,41.0377,0.9762,480.0,456.0,"(86.0,)",1.0
31723,4,470.4,38.88552,40.81417,1.59834,480.0,456.0,"(86.0,)",1.0
31724,4,470.36,38.941,40.64526,2.22758,480.0,456.0,"(86.0,)",1.0
31725,4,470.32,39.13627,40.43696,2.74769,480.0,456.0,"(86.0,)",1.0
31726,4,470.28,39.27157,40.13131,3.18237,480.0,456.0,"(86.0,)",1.0
31727,4,470.24,39.32092,39.64445,3.43182,480.0,456.0,"(86.0,)",1.0
31728,4,470.2,39.38352,39.25209,3.69455,480.0,456.0,"(86.0,)",1.0
31729,4,470.16,39.34767,38.70697,3.86695,480.0,456.0,"(86.0,)",1.0
31730,4,470.12,39.21082,38.09061,3.95076,480.0,456.0,"(86.0,)",1.0
31731,4,470.08,39.09323,37.24566,4.00042,480.0,456.0,"(86.0,)",1.0
31732,4,470.04,39.05175,36.63766,4.11267,480.0,456.0,"(86.0,)",1.0
31733,4,470.0,38.87232,35.90399,3.7936,480.0,456.0,"(86.0,)",1.0
31734,4,469.96,38.60743,35.13431,3.72189,480.0,456.0,"(86.0,)",1.0
31735,4,469.92,38.3001,34.29716,3.35759,480.0,456.0,"(86.0,)",1.0
31736,4,469.88,38.06215,33.5359,2.81285,480.0,456.0,"(86.0,)",1.0
31737,4,469.84,37.88894,32.69405,2.26042,480.0,456.0,"(86.0,)",1.0
31738,4,469.8,37.77847,32.04664,1.53421,480.0,456.0,"(86.0,)",1.0
31739,4,469.76,37.61562,31.33812,0.60902,480.0,456.0,"(86.0,)",1.0
31740,4,469.72,37.54106,30.93639,0.68215,480.0,456.0,"(86.0,)",1.0
31741,4,469.68,37.45758,30.62361,1.30595,480.0,456.0,"(86.0,)",1.0
31742,4,469.64,37.46308,30.38678,1.98317,480.0,456.0,"(86.0,)",1.0
31743,4,469.6,37.34291,30.08659,2.51051,480.0,456.0,"(86.0,)",1.0
31744,4,469.56,37.38403,29.81079,2.96154,480.0,456.0,"(86.0,)",1.0
31745,4,469.52,37.35705,29.51574,3.36904,480.0,456.0,"(86.0,)",1.0
31746,4,469.48,37.33497,29.0922,3.67429,480.0,456.0,"(86.0,)",1.0
31747,4,469.44,37.17127,28.76365,3.94763,480.0,456.0,"(86.0,)",1.0
31748,4,469.4,36.9183,28.21293,3.97842,480.0,456.0,"(86.0,)",1.0
31749,4,469.36,36.68931,27.71931,3.96528,480.0,456.0,"(86.0,)",1.0
31750,4,469.32,36.29581,27.51613,3.80118,480.0,456.0,"(86.0,)",1.0
31751,4,469.28,35.84785,27.02279,3.64106,480.0,456.0,"(86.0,)",1.0
31752,4,469.24,35.34639,26.58295,3.5201,480.0,456.0,"(86.0,)",1.0
31753,4,469.2,34.9313,26.00905,3.16789,480.0,456.0,"(86.0,)",1.0
31754,4,469.16,34.87679,25.46276,3.23744,480.0,456.0,"(86.0,)",1.0
31755,4,469.12,34.71579,24.81187,3.41707,480.0,456.0,"(86.0,)",1.0
31756,4,469.08,34.6468,24.18843,3.57398,480.0,456.0,"(86.0,)",1.0
31757,4,469.04,34.67681,23.4666,3.8263,480.0,456.0,"(86.0,)",1.0
31758,4,469.0,34.50092,22.64603,4.10322,480.0,456.0,"(86.0,)",1.0
31759,4,468.96,34.41862,21.80463,4.38046,480.0,456.0,"(86.0,)",1.0
31760,4,468.92,34.3673,20.95035,4.66745,480.0,456.0,"(86.0,)",1.0
31761,4,468.88,34.22869,20.23981,4.75827,480.0,456.0,"(86.0,)",1.0
31762,4,468.84,34.24956,19.47538,4.90924,480.0,456.0,"(86.0,)",1.0
31763,4,468.8,34.21277,18.69197,5.11124,480.0,456.0,"(86.0,)",1.0
31764,4,468.76,34.07729,17.88076,5.12378,480.0,456.0,"(86.0,)",1.0
31765,4,468.72,33.89713,17.09056,5.08094,480.0,456.0,"(86.0,)",1.0
31766,4,468.68,33.86443,16.4047,5.07129,480.0,456.0,"(86.0,)",1.0
31767,4,468.64,33.80176,15.55676,4.93388,480.0,456.0,"(86.0,)",1.0
31768,4,468.6,33.58386,14.75693,4.7424,480.0,456.0,"(86.0,)",1.0
31769,4,468.56,33.54589,13.96828,4.51349,480.0,456.0,"(86.0,)",1.0
31770,4,468.52,33.57707,13.3381,4.34329,480.0,456.0,"(86.0,)",1.0
31771,4,468.48,33.80703,13.3048,4.21889,480.0,456.0,"(86.0,)",1.0
31772,4,468.44,33.79784,13.41903,3.86566,480.0,456.0,"(86.0,)",1.0
31773,4,468.4,34.0741,13.66685,3.44403,480.0,456.0,"(86.0,)",1.0
31774,4,468.36,33.87103,13.58076,2.77718,480.0,456.0,"(86.0,)",1.0
31775,4,468.32,33.95449,13.88248,1.94159,480.0,456.0,"(86.0,)",1.0
31776,4,468.28,34.82882,14.56457,1.6753,480.0,456.0,"(86.0,)",1.0
31777,4,468.24,34.81367,14.51681,0.52023,480.0,456.0,"(86.0,)",1.0
31778,4,468.2,35.597,15.06854,0.63789,480.0,456.0,"(86.0,)",1.0
31779,4,468.16,35.6069,15.23516,1.03456,480.0,456.0,"(86.0,)",1.0
31780,4,468.12,35.84725,15.44773,1.69961,480.0,456.0,"(86.0,)",1.0
31781,4,468.08,35.91037,15.57299,2.16057,480.0,456.0,"(86.0,)",1.0
31782,4,468.04,36.04724,15.68696,2.52233,480.0,456.0,"(86.0,)",1.0
31783,4,468.0,36.26349,15.86249,2.92948,480.0,456.0,"(86.0,)",1.0
31784,4,467.96,36.44296,16.13887,2.77091,480.0,456.0,"(86.0,)",1.0
31785,4,467.92,36.42923,16.2969,3.30731,480.0,456.0,"(86.0,)",1.0
31786,4,467.88,36.45881,16.28892,3.65451,480.0,456.0,"(86.0,)",1.0
31787,4,467.84,36.58987,16.53083,3.72017,480.0,456.0,"(86.0,)",1.0
31788,4,467.8,36.51237,16.77427,3.9119,480.0,456.0,"(86.0,)",1.0
31789,4,467.76,36.47444,16.9703,3.98056,480.0,456.0,"(86.0,)",1.0
31790,4,467.72,36.39231,17.13777,4.01455,480.0,456.0,"(86.0,)",1.0
31791,4,467.68,36.27582,17.29129,4.02399,480.0,456.0,"(86.0,)",1.0
31792,4,467.64,36.12309,17.48998,3.96127,480.0,456.0,"(86.0,)",1.0
31793,4,467.6,35.88149,17.65987,3.98132,480.0,456.0,"(86.0,)",1.0
31794,4,467.56,35.68755,17.84039,3.93124,480.0,456.0,"(86.0,)",1.0
31795,4,467.52,35.54276,17.7935,3.75189,480.0,456.0,"(86.0,)",1.0
31796,4,467.48,35.41683,17.67108,3.49445,480.0,456.0,"(86.0,)",1.0
31797,4,467.44,35.27648,17.50048,3.36323,480.0,456.0,"(86.0,)",1.0
31798,4,467.4,35.09761,17.15972,3.42197,480.0,456.0,"(86.0,)",1.0
31799,4,467.36,35.26057,17.68467,3.05422,480.0,456.0,"(86.0,)",1.0
31800,4,467.32,34.40702,18.53427,1.47931,480.0,456.0,"(86.0,)",1.0
31801,4,467.28,34.25155,18.53475,0.68559,480.0,456.0,"(86.0,)",1.0
31802,4,467.24,34.25695,18.63384,0.68908,480.0,456.0,"(86.0,)",1.0
